content_id,title,publisher,isbn,pub_site,authors,release_date,n_templates,word,pdf,excel,dl_signal,dvd_signal,reader_url
2a142f30098c3e24b8160e74d811b8b4dc888daa97b2faed6e901d0e29bd7722,ペット訴訟ハンドブック,日本加除出版,,https://www.kajo.co.jp/c/book/06/0605/40840000001,渋谷 寛,2020/10/01,11,11,0,0,0,0,https://library.bengo4.com/reader/?cid=2a142f30098c3e24b8160e74d811b8b4dc888daa97b2faed6e901d0e29bd7722&sort=default
56e61a81415546ae15efd62c4ac3e1ad18e0469744e742b29813142c559941d4,中小企業は『懲戒処分』を使いこなしなさい  ～先生、これって懲戒処分にできますか？～,労働新聞社,9784897617121,https://www.rodo.co.jp/book/9784897617121/,"安中 繁, 竹村 淳",2018/07/20,11,11,0,0,0,0,https://library.bengo4.com/reader/?cid=56e61a81415546ae15efd62c4ac3e1ad18e0469744e742b29813142c559941d4&sort=default
0b279d3462df27669050f77ec6edebafb92ef3c8dcdef0c73ae812ef3d88b8c4,テーマ別 労働紛争予防・解決の実務ポイント,中央経済社,9784502534119,https://www.biz-book.jp/isbn/978-4-502-53411-9,"西本良輔, 奥田隆文, 奥田亮輔, 北和尚, 秋月良子, 上田雅大, 森田茉莉子, 五十嵐充, 島田里奈",2025/05/22,10,10,0,0,0,0,https://library.bengo4.com/reader/?cid=0b279d3462df27669050f77ec6edebafb92ef3c8dcdef0c73ae812ef3d88b8c4&sort=default
da8165136a07778d10d41e991d90a09b4608ea6e0498a888da18bc2ddab3c7b2,ヒアリングシートを活用した 離婚相談 聴取事項のチェックポイント,新日本法規出版,,https://www.sn-hoki.co.jp/shop/item/5100168,久保田有子,2021/04/13,10,10,0,0,0,0,https://library.bengo4.com/reader/?cid=da8165136a07778d10d41e991d90a09b4608ea6e0498a888da18bc2ddab3c7b2&sort=default
f8d64e3759f0ca255aedf2db451728341849ab6380cd2d55c0d5ccc299d8f4ff,民法改正で変わる！契約実務チェックポイント,日本加除出版,,https://www.kajo.co.jp/c/book/07/0701/40666000002,"野村 豊弘, 虎ノ門南法律事務所",2017/03/18,10,10,0,0,0,0,https://library.bengo4.com/reader/?cid=f8d64e3759f0ca255aedf2db451728341849ab6380cd2d55c0d5ccc299d8f4ff&sort=default
ddd183d5cdc7cfbe8c0b686a523915406d04b9a0f0846be1119feec1bced5f1d,聴ける！実用法律書 図解で早わかり 給与計算のしくみと手続き,三修社,9784384049695,https://www.sanshusha.co.jp/np/isbn/9784384049695/,"近藤美穂, 武田守",2025/08/20,9,1,8,0,0,0,https://library.bengo4.com/reader/?cid=ddd183d5cdc7cfbe8c0b686a523915406d04b9a0f0846be1119feec1bced5f1d&sort=default
356d34c9656989e7887febacc3de8fdacb178b3ca6b6faef67853fe648bef96e,コンテンツ別ウェブサイトの著作権Q&A〈第2版〉,中央経済社,9784502439414,https://www.biz-book.jp/isbn/978-4-502-43941-4,"雪丸真吾, 福市航介, 宮澤真志",2022/08/25,9,9,0,0,1,0,https://library.bengo4.com/reader/?cid=356d34c9656989e7887febacc3de8fdacb178b3ca6b6faef67853fe648bef96e&sort=default
b6d2aef165d339ae4fd34c6d017bb9d56dda6a6e40c3bdb1612c3dc523fbdc48,株主管理・少数株主対策ハンドブック,日本加除出版,,https://www.kajo.co.jp/c/book/07/0704/40910000001,"加藤真朗, 太井徹, 吉田真也, 佐野千誉, 金子真大, 坂本龍亮, 浅井佑太",2022/06/01,9,9,0,0,0,0,https://library.bengo4.com/reader/?cid=b6d2aef165d339ae4fd34c6d017bb9d56dda6a6e40c3bdb1612c3dc523fbdc48&sort=default
2acd99aec9d27722777ddc14dd69cc4325e98a8d88d3aa50bc1d07e847291b3e,退職勧奨と雇用調整の超実務,労働新聞社,9784897618463,https://www.rodo.co.jp/book/9784897618463/,日本イグジットマネジメント協会,2021/02/09,9,9,0,0,0,0,https://library.bengo4.com/reader/?cid=2acd99aec9d27722777ddc14dd69cc4325e98a8d88d3aa50bc1d07e847291b3e&sort=default
05c9e67655fc59533cc9c5784065598b1c7c058bf2c306044d91af593a1b9d60,改訂版 改正民法対応 住宅会社のための建築工事請負契約約款モデル条項の解説,日本加除出版,,https://www.kajo.co.jp/c/book/06/0601/40779000002,"秋野 卓生, 匠総合法律事務所",2020/03/01,9,9,0,0,0,0,https://library.bengo4.com/reader/?cid=05c9e67655fc59533cc9c5784065598b1c7c058bf2c306044d91af593a1b9d60&sort=default
e5c9fc0ded84d907e3739a60a22618a00aafc70ca3c732009dcebcef983c8767,第3版 予防・解決 職場のパワハラ セクハラ メンタルヘルス マタハラ・SOGIハラ・LGBT／雇用上の責任と防止措置義務、被害対応と対処法,日本加除出版,,https://www.kajo.co.jp/c/book/07/0702/40537000004,水谷 英夫,2018/07/05,9,9,0,0,0,0,https://library.bengo4.com/reader/?cid=e5c9fc0ded84d907e3739a60a22618a00aafc70ca3c732009dcebcef983c8767&sort=default
20932eea7867bc49e786e92d4b369d4089f0dd3d11b3643d1d6dda793bddec6c,詳解 裁量労働制,中央経済社,9784502509513,https://www.biz-book.jp/isbn/978-4-502-50951-3,"TMI総合法律事務所労働法プラクティスグループ, 近藤圭介, 益原大亮",2024/10/16,8,8,0,0,0,0,https://library.bengo4.com/reader/?cid=20932eea7867bc49e786e92d4b369d4089f0dd3d11b3643d1d6dda793bddec6c&sort=default
f185693ac794862c55c55d8c904874a901cacc5541120ad12b3962230750b506,図解で早わかり 最新 障害者福祉の法律と手続きがわかる事典,三修社,9784384049169,https://www.sanshusha.co.jp/np/isbn/9784384049169/,若林 美佳,2023/05/30,8,0,8,0,0,0,https://library.bengo4.com/reader/?cid=f185693ac794862c55c55d8c904874a901cacc5541120ad12b3962230750b506&sort=default
b708504569c24d26c339cb19c279185af66c0fbb681dc20481e4b1bce787e234,すぐに役立つ Q&Aでわかる 最新 近隣問題【建築・道路・境界・住環境】の法律とトラブル解決法,三修社,9784384049398,https://www.sanshusha.co.jp/np/isbn/9784384049398/,木島康夫,2024/05/20,7,7,0,0,0,0,https://library.bengo4.com/reader/?cid=b708504569c24d26c339cb19c279185af66c0fbb681dc20481e4b1bce787e234&sort=default
f62f22deeb82d0bff3caf46e2fd36c13076ef4a79706918de3a77d5df5e7210d,企業買収の実務プロセス〈第３版〉,中央経済社,9784502390111,https://www.biz-book.jp/isbn/978-4-502-39011-1,木俣貴光,2021/06/22,7,7,0,0,0,0,https://library.bengo4.com/reader/?cid=f62f22deeb82d0bff3caf46e2fd36c13076ef4a79706918de3a77d5df5e7210d&sort=default
09367f464f4ff8f86bba0009cea14f539c26b8d83d7e2d99bba618c4b07d3d96,建設業における知って得する「示談」の進め方 改訂２版,労働新聞社,9784897618128,https://www.rodo.co.jp/book/9784897618128/,建設安全衛生研究会,2020/06/11,7,7,0,0,0,0,https://library.bengo4.com/reader/?cid=09367f464f4ff8f86bba0009cea14f539c26b8d83d7e2d99bba618c4b07d3d96&sort=default
9d8f23a0c87f9f553b54c7ddaa36aa3d91d47d69bc337f5bf7bff0d67ce1e493,共同研究開発契約の法務〈第２版〉,中央経済社,9784502442414,https://www.biz-book.jp/isbn/978-4-502-44241-4,"重冨貴光, 酒匂景範, 古庄俊哉",2022/09/01,6,6,0,0,0,0,https://library.bengo4.com/reader/?cid=9d8f23a0c87f9f553b54c7ddaa36aa3d91d47d69bc337f5bf7bff0d67ce1e493&sort=default
b06f41489a88e9a5a7fe8a3139ac4f253f8c325e8149fab14d32c246a9b404e0,国家賠償法実務ハンドブック,日本加除出版,,https://www.kajo.co.jp/c/book/04/0404/40753000001,"安達 敏男, 吉川 樹士, 須田 啓介, 安重 洋介",2019/03/01,6,6,0,0,0,0,https://library.bengo4.com/reader/?cid=b06f41489a88e9a5a7fe8a3139ac4f253f8c325e8149fab14d32c246a9b404e0&sort=default
1b42d12c201dea8bcec07bbb8ffe32dd9341f66c40ed0c09c7922366696aa519,労務管理は負け裁判に学べ！2  ～なぜ負け続けるのか？これが最後の負け戦！～,労働新聞社,9784897617206,https://www.rodo.co.jp/book/9784897617206/,"堀下 和紀, 望月 建吾, 渡邉 直貴, 浅野 英之",2018/10/22,6,6,0,0,0,0,https://library.bengo4.com/reader/?cid=1b42d12c201dea8bcec07bbb8ffe32dd9341f66c40ed0c09c7922366696aa519&sort=default
eeeb3ed6ad378f021b3717c3fce3a2695f8f32f390cc76fa02b8f15ea85d55f3,改正外国人技能実習制度の実務,労働新聞社,9784897616650,https://www.rodo.co.jp/book/9784897616650/,労働新聞社,2017/07/26,6,6,0,0,0,0,https://library.bengo4.com/reader/?cid=eeeb3ed6ad378f021b3717c3fce3a2695f8f32f390cc76fa02b8f15ea85d55f3&sort=default
ead0a149e7b98585077ff6a32e39ef303de1dda1901e12792488f3c55d76594d,図解で早分かり 最新 夫婦・親子の法律と手続きがわかる事典,三修社,9784384049565,https://www.sanshusha.co.jp/np/isbn/9784384049565/,森 公任,2025/01/20,5,1,4,0,0,0,https://library.bengo4.com/reader/?cid=ead0a149e7b98585077ff6a32e39ef303de1dda1901e12792488f3c55d76594d&sort=default
c4e683b5b78433e4edcf4f8db04663e79e46448a59ff9624761bb5ded15a9199,事業者必携 入門図解 最新 ネットビジネス運営のための法律と手続き,三修社,9784384049275,https://www.sanshusha.co.jp/np/isbn/9784384049275/,"森 公任, 森元 みのり",2023/11/30,5,5,0,0,0,0,https://library.bengo4.com/reader/?cid=c4e683b5b78433e4edcf4f8db04663e79e46448a59ff9624761bb5ded15a9199&sort=default
79fbf714dc148eafb852503c70ac64c42bfe4e90cdc711d3e697b2202c104aca,改訂新版 すぐに役立つ 入門図解 最新 介護保険【サービス・費用】と介護施設のしくみと手続き,三修社,9784384049428,https://www.sanshusha.co.jp/np/isbn/9784384049428/,若林美佳,2024/06/20,4,0,4,0,0,0,https://library.bengo4.com/reader/?cid=79fbf714dc148eafb852503c70ac64c42bfe4e90cdc711d3e697b2202c104aca&sort=default
798b7283128961a0a87bfdafa0671cedbe856686d7c933e6b724975a1384bb0e,改訂新版 すぐに役立つ これならわかる 障害者総合支援法と支援サービスのしくみと手続き,三修社,9784384049374,https://www.sanshusha.co.jp/np/isbn/9784384049374/,若林美佳,2024/04/20,4,0,4,0,0,0,https://library.bengo4.com/reader/?cid=798b7283128961a0a87bfdafa0671cedbe856686d7c933e6b724975a1384bb0e&sort=default
e80d35b1c3fbdb8c8340173c5911fa830c3ff39379585155713a0e126493d984,事業者必携 入門図解 インボイス制度に対応！最新 ビジネス契約書と請求書・領収書・印鑑・印紙税の実務知識,三修社,9784384049237,https://www.sanshusha.co.jp/np/isbn/9784384049237/,"松岡 慶子, 武田 守",2023/08/30,4,4,0,0,0,0,https://library.bengo4.com/reader/?cid=e80d35b1c3fbdb8c8340173c5911fa830c3ff39379585155713a0e126493d984&sort=default
b3be12d9aa4e730c99c1faa94c7458b9d31592689da3ff33413d7b9fc67b67ee,秘密保持契約書・共同開発契約書 第二版,日本商事仲裁協会,,https://www.jcaa.or.jp/publication/contract.html#anc-12,日本商事仲裁協会,2022/10/31,4,4,0,0,0,0,https://library.bengo4.com/reader/?cid=b3be12d9aa4e730c99c1faa94c7458b9d31592689da3ff33413d7b9fc67b67ee&sort=default
55cac698f6db61032f72aaf7c6c47aebee5d7a1e838efd4a2d65086a9f9e47a9,業務委託契約書作成のポイント〈第2版〉,中央経済社,9784502406010,https://www.biz-book.jp/isbn/978-4-502-40601-0,近藤 圭介,2022/02/03,4,4,0,0,0,0,https://library.bengo4.com/reader/?cid=55cac698f6db61032f72aaf7c6c47aebee5d7a1e838efd4a2d65086a9f9e47a9&sort=default
32fb79aaba5287735a892aba5838b40d1261db15fc945afad5b2ef1d5a2055e2,無断離婚対応マニュアル,日本加除出版,,https://www.kajo.co.jp/c/book/05/0504/40780000001,"二宮 周平, 松本 康之, 協議離婚問題研究会（リコン・アラート）",2019/09/01,4,4,0,0,0,0,https://library.bengo4.com/reader/?cid=32fb79aaba5287735a892aba5838b40d1261db15fc945afad5b2ef1d5a2055e2&sort=default
5f08acc8c302cde47ce94b3e0e45a88a8b8a0388d1b6efd59c8ae3ce703867a4,聴ける！実用法律書 すぐに役立つ 空き家を上手に活用するための法律と税金入門,三修社,9784384049657,https://www.sanshusha.co.jp/np/isbn/9784384049657/,"服部真和, 武田守",2025/06/20,3,0,3,0,0,0,https://library.bengo4.com/reader/?cid=5f08acc8c302cde47ce94b3e0e45a88a8b8a0388d1b6efd59c8ae3ce703867a4&sort=default
3781f00495730b1c05c3c4d250de7c0ace6f9b3d55306e4f29f3b9a708a26df0,事業者必携 最新 知っておきたい！ 法務リスクとトラブル予防の法律知識,三修社,9784384049619,https://www.sanshusha.co.jp/np/isbn/9784384049619/,木島康雄,2025/04/20,3,1,2,0,0,0,https://library.bengo4.com/reader/?cid=3781f00495730b1c05c3c4d250de7c0ace6f9b3d55306e4f29f3b9a708a26df0&sort=default
dc284e3a02f9629bfca7bf7001070305d2edf2b50c1c1bbe7d4d0fa2a9a6fa49,すぐに役立つ 入門図解 これだけは知っておきたい！建築基準法のしくみ,三修社,9784384049480,https://www.sanshusha.co.jp/np/isbn/9784384049480/,木島康夫,2024/09/20,3,3,0,0,0,0,https://library.bengo4.com/reader/?cid=dc284e3a02f9629bfca7bf7001070305d2edf2b50c1c1bbe7d4d0fa2a9a6fa49&sort=default
393b6e45d5c140c2b26767fb87e9f7a6059d6e7782762f31ea7aa48ca50eb3c4,すぐに役立つ 最新 これだけは知っておきたい！介護保険施設・有料老人ホーム・高齢者向け住宅 選び方と法律問題,三修社,9784384049381,https://www.sanshusha.co.jp/np/isbn/9784384049381/,若林美佳,2024/04/20,3,0,3,0,0,0,https://library.bengo4.com/reader/?cid=393b6e45d5c140c2b26767fb87e9f7a6059d6e7782762f31ea7aa48ca50eb3c4&sort=default
3c2cc28c7289bc6f6a6221ded89de073f82d5901a1d6a91b0f53ef1d94a8e684,事業者必携 インボイス制度、フリーランス新法対応！小さな事業者【個人事業主・小規模企業】のための法律と税金 実務マニュアル,三修社,9784384049268,https://www.sanshusha.co.jp/np/isbn/9784384049268/,"武田 守, 木島 康雄",2023/10/30,3,1,2,0,0,0,https://library.bengo4.com/reader/?cid=3c2cc28c7289bc6f6a6221ded89de073f82d5901a1d6a91b0f53ef1d94a8e684&sort=default
902ac511fcc9204612430795164bd44b1676c1e51fee9817206f79a428587942,法律事務所「総合力」経営の実務,日本加除出版,,https://www.kajo.co.jp/c/book/06/0606/40917000001,"長井 友之, 仁木 恒夫, 平岡 将人, 鈴木 寿夫",2023/02/01,3,3,0,0,0,0,https://library.bengo4.com/reader/?cid=902ac511fcc9204612430795164bd44b1676c1e51fee9817206f79a428587942&sort=default
4d0539dd0108d62013c13cc7d216591df1a01f2f6308e3b26aedd10d25b42084,ストーリーで理解するカーブアウトＭ＆Ａの法務,中央経済社,9784502442018,https://www.biz-book.jp/isbn/978-4-502-44201-8,"柴田堅太郎, 中田裕人",2022/12/20,3,3,0,0,0,0,https://library.bengo4.com/reader/?cid=4d0539dd0108d62013c13cc7d216591df1a01f2f6308e3b26aedd10d25b42084&sort=default
d75be0d317de632225bd4c2de23b179a1c8a180ea9f8efb525e574aaa522e083,そのまま使えるモデル英文契約書シリーズ 技術ライセンス契約書【中国語版付】,日本商事仲裁協会,,https://www.jcaa.or.jp/publication/contract.html#anc-11,日本商事仲裁協会,2020/07/01,3,3,0,0,0,0,https://library.bengo4.com/reader/?cid=d75be0d317de632225bd4c2de23b179a1c8a180ea9f8efb525e574aaa522e083&sort=default
3357167e2ef741eb3bd5760f8d9ef1a22de8630f0557a8e9e3d8e89dacd81eb8,モデル英文契約書 機械輸出契約,日本商事仲裁協会,,,日本商事仲裁協会,2025/06/01,2,2,0,0,0,0,https://library.bengo4.com/reader/?cid=3357167e2ef741eb3bd5760f8d9ef1a22de8630f0557a8e9e3d8e89dacd81eb8&sort=default
2e8ae13c6a9a2198b6ac843b95f9a76f1f698f302cf71320d34e6672a4e86d93,モデル英文契約書 機械輸入契約,日本商事仲裁協会,,,日本商事仲裁協会,2025/06/01,2,2,0,0,0,0,https://library.bengo4.com/reader/?cid=2e8ae13c6a9a2198b6ac843b95f9a76f1f698f302cf71320d34e6672a4e86d93&sort=default
17e413c53ec5e250f5e787212e65ee525d56890faed32ccd1621d130d4cb313f,図解で早わかり 最新 土地・建物の法律 基本と手続きがわかる事典,三修社,9784384049206,https://www.sanshusha.co.jp/np/isbn/9784384049206/,松岡 慶子,2023/07/30,2,0,2,0,0,0,https://library.bengo4.com/reader/?cid=17e413c53ec5e250f5e787212e65ee525d56890faed32ccd1621d130d4cb313f&sort=default
1240c1522a12d11cb84127fa1e4692a34ab58359647c68ff7e27447db071bcdb,図解で早わかり 人事労務・社会保険から経理、契約事務まで 最新 会社の事務と手続きがわかる事典,三修社,9784384049183,https://www.sanshusha.co.jp/np/isbn/9784384049183/,"林 智之, 武田 守",2023/06/30,2,2,0,0,0,0,https://library.bengo4.com/reader/?cid=1240c1522a12d11cb84127fa1e4692a34ab58359647c68ff7e27447db071bcdb&sort=default
5859493efba782e9f1578a2a6f067b9db7bbbb7611c7877d44df099f10c14b2d,実施許諾契約書【被許諾者用】,日本商事仲裁協会,,https://www.jcaa.or.jp/publication/contract.html#anc-12,日本商事仲裁協会,2022/10/31,2,2,0,0,0,0,https://library.bengo4.com/reader/?cid=5859493efba782e9f1578a2a6f067b9db7bbbb7611c7877d44df099f10c14b2d&sort=default
fc55ee04d1921d7e79c4b666c88c598458f762694eebe1fb4dff4b0a2ae14c14,販売基本契約書 第二版,日本商事仲裁協会,,https://www.jcaa.or.jp/publication/contract.html#anc-12,日本商事仲裁協会,2022/10/01,2,2,0,0,0,0,https://library.bengo4.com/reader/?cid=fc55ee04d1921d7e79c4b666c88c598458f762694eebe1fb4dff4b0a2ae14c14&sort=default
ba2934c7977b8f1119438fdc169031428094f14f272d437b6ffc5ed953dae23a,プライバシーポリシー作成のポイント,中央経済社,9784502419614,https://www.biz-book.jp/isbn/978-4-502-41961-4,"白石 和泰, 村上 諭志, 小林 央典, 野呂 悠登, 溝端 俊介",2022/04/22,2,2,0,0,0,0,https://library.bengo4.com/reader/?cid=ba2934c7977b8f1119438fdc169031428094f14f272d437b6ffc5ed953dae23a&sort=default
336c57519303039618586d7f967231f8bdc8a73bfb90963852442821a0c8062e,そのまま使えるモデル英文契約書シリーズ 合弁契約書,日本商事仲裁協会,,https://www.jcaa.or.jp/publication/contract.html#anc-08,日本商事仲裁協会,2020/06/01,2,2,0,0,0,0,https://library.bengo4.com/reader/?cid=336c57519303039618586d7f967231f8bdc8a73bfb90963852442821a0c8062e&sort=default
2665446271729e03311d30a1b4fcaec34acf2898a498ba561beb117247eeddd4,そのまま使えるモデル英文契約書シリーズ 実施許諾契約書【許諾者用】,日本商事仲裁協会,,https://www.jcaa.or.jp/publication/contract.html#anc-09,日本商事仲裁協会,2020/06/01,2,2,0,0,0,0,https://library.bengo4.com/reader/?cid=2665446271729e03311d30a1b4fcaec34acf2898a498ba561beb117247eeddd4&sort=default
0aebb988c724356fdd9a539903a891e3d5878f9143f48d5a17362749a28b6349,そのまま使えるモデル英文契約書シリーズ 委託加工契約書,日本商事仲裁協会,,https://www.jcaa.or.jp/publication/contract.html#anc-02,日本商事仲裁協会,2020/05/01,2,2,0,0,0,0,https://library.bengo4.com/reader/?cid=0aebb988c724356fdd9a539903a891e3d5878f9143f48d5a17362749a28b6349&sort=default
d52c3cd89685316924ce98498acc099efaa3a8e85edcf32ed62558709736f0c0,そのまま使えるモデル英文契約書シリーズ OEM（委託者側）製品製造供給契約書【輸入用】,日本商事仲裁協会,,https://www.jcaa.or.jp/publication/contract.html#anc-04,日本商事仲裁協会,2020/05/01,2,2,0,0,0,0,https://library.bengo4.com/reader/?cid=d52c3cd89685316924ce98498acc099efaa3a8e85edcf32ed62558709736f0c0&sort=default
fd9039eb686100bce974a8ba5052b8829f244460a47fd93552534b3b51d56c1b,そのまま使えるモデル英文契約書シリーズ 購入基本契約書,日本商事仲裁協会,,https://www.jcaa.or.jp/publication/contract.html#anc-03,日本商事仲裁協会,2020/05/01,2,2,0,0,0,0,https://library.bengo4.com/reader/?cid=fd9039eb686100bce974a8ba5052b8829f244460a47fd93552534b3b51d56c1b&sort=default
2471f4c96a62e1de7b6c3f3c86d923f6df35830bb25422df44eca3d9b9310871,そのまま使えるモデル英文契約書シリーズ OEM（製造者側）製品製造供給契約書【輸出用】,日本商事仲裁協会,,https://www.jcaa.or.jp/publication/contract.html#anc-05,日本商事仲裁協会,2020/05/01,2,2,0,0,0,0,https://library.bengo4.com/reader/?cid=2471f4c96a62e1de7b6c3f3c86d923f6df35830bb25422df44eca3d9b9310871&sort=default
763b94f01ae4264ce0cc9727bcbef03a85c20e055948ea88c58dc149e8785fa6,そのまま使えるモデル英文契約書シリーズ 総代理店契約書【輸出用】,日本商事仲裁協会,,https://www.jcaa.or.jp/publication/contract.html#anc-07,日本商事仲裁協会,2020/05/01,2,2,0,0,0,0,https://library.bengo4.com/reader/?cid=763b94f01ae4264ce0cc9727bcbef03a85c20e055948ea88c58dc149e8785fa6&sort=default
485991716f97e79d76ca49d9e82c4916be3cb7695b6d0105f712512bcbe40e1b,そのまま使えるモデル英文契約書シリーズ 総代理店契約書【輸入用】,日本商事仲裁協会,,https://www.jcaa.or.jp/publication/contract.html#anc-06,日本商事仲裁協会,2020/05/01,2,2,0,0,0,0,https://library.bengo4.com/reader/?cid=485991716f97e79d76ca49d9e82c4916be3cb7695b6d0105f712512bcbe40e1b&sort=default
026a756f4518d8860dcda3797ba989f2f2c63af5cf6c394f1521483f1c43b233,そのまま使えるモデル英文契約書シリーズ 委託販売契約書,日本商事仲裁協会,,https://www.jcaa.or.jp/publication/contract.html#anc-01,日本商事仲裁協会,2020/04/01,2,2,0,0,0,0,https://library.bengo4.com/reader/?cid=026a756f4518d8860dcda3797ba989f2f2c63af5cf6c394f1521483f1c43b233&sort=default
fa89f8c29ff44ceaa90a8971502487db114af6c4cbaa94194d9d3353f3f2e01f,秘密保持契約の実務〈第2版〉,中央経済社,9784502315916,https://www.biz-book.jp/isbn/978-4-502-31591-6,"森本大介, 石川智也, 濱野敏彦",2019/09/13,2,2,0,0,0,0,https://library.bengo4.com/reader/?cid=fa89f8c29ff44ceaa90a8971502487db114af6c4cbaa94194d9d3353f3f2e01f&sort=default
fee8f901dddc4f8e01beeeb46859e68be8cdcc25aa0df5b3fc44a69ee8039184,聴ける！実用法律書 改訂新版 すぐに役立つ 入門図解 マンション管理の法律と実務,三修社,9784384049732,https://www.sanshusha.co.jp/np/isbn/9784384049732/,森公任,2025/10/20,1,1,0,0,0,0,https://library.bengo4.com/reader/?cid=fee8f901dddc4f8e01beeeb46859e68be8cdcc25aa0df5b3fc44a69ee8039184&sort=default
fd50c998cb0b1d45fc31db18d571e9bf8963715ad843f43d668473779f658595,図解で早わかり 最新 労働法のしくみと実務,三修社,9784384049510,https://www.sanshusha.co.jp/np/isbn/9784384049510/,森 公任,2024/11/20,1,1,0,0,0,0,https://library.bengo4.com/reader/?cid=fd50c998cb0b1d45fc31db18d571e9bf8963715ad843f43d668473779f658595&sort=default
9d5f8fc1d6f7cbc49a2e43106f5e8dda79b14957d907b7acbd79a231123c24bd,条項解説 事例から学ぶシステム開発契約書作成の実務,日本加除出版,,https://www.kajo.co.jp/c/book/07/0704/40973000001,吉羽 真一郎,2023/11/01,1,1,0,0,0,0,https://library.bengo4.com/reader/?cid=9d5f8fc1d6f7cbc49a2e43106f5e8dda79b14957d907b7acbd79a231123c24bd&sort=default
a6caf23b5e150efb9f00e6a4d31d9593173115b866bbb694357c29dd2ca8a0c0,スポーツスポンサーシップの基礎知識と契約実務,中央経済社,9784502474118,https://www.biz-book.jp/isbn/978-4-502-47411-8,加藤志郎,2023/10/19,1,1,0,0,0,0,https://library.bengo4.com/reader/?cid=a6caf23b5e150efb9f00e6a4d31d9593173115b866bbb694357c29dd2ca8a0c0&sort=default
d4f97734759a61e73ae9ef431785ae67ab383144933b7eaf3a04b69e31588efc,必読 任意後見契約×ライフプランノート作成・活用マニュアル,新日本法規出版,,https://www.sn-hoki.co.jp/shop/item/5100297,冨永忠祐,2023/10/13,1,1,0,0,0,0,https://library.bengo4.com/reader/?cid=d4f97734759a61e73ae9ef431785ae67ab383144933b7eaf3a04b69e31588efc&sort=default
8b16fca63d89b83a8c186a2463fd77b7bf9d5689d7f57fffaa243e0673ce3165,ライブコマースの法律,日本加除出版,,https://www.kajo.co.jp/c/book/07/0704/40941000001,星 諒佑,2023/04/01,1,1,0,0,0,1,https://library.bengo4.com/reader/?cid=8b16fca63d89b83a8c186a2463fd77b7bf9d5689d7f57fffaa243e0673ce3165&sort=default
