bib_id	ndl_bib_id_present	pub_year	publisher	author	title
alo:book:manual:title_1214			司法研修所		民法の要件事実について(10)
alo:book:manual:title_1215			司法研修所		民裁教官室だより(10)
alo:book:manual:title_1046			法律事務員全国連絡会		法律事務No.48
alo:book:manual:title_587			大阪弁護士協同組合		法律事務の手引き 全訂第9版
alo:book:manual:title_588	000011247176		大阪弁護士協同組合		法律事務職員 雇用マニュアル
alo:book:manual:title_964			法律事務全国連絡会		法律実務 No.48(財産管理の実務講義録と実例紹介)
alo:book:manual:title_1376			東京弁護士会		法律実務研究第38号
alo:book:manual:title_1083			新日本法規出版		法律相談初動対応マニュアル
alo:book:manual:title_589			大阪弁護士協同組合		相続関係調査マニュアル
alo:book:manual:title_1117			京都地方裁判所第5民事部		破産マニュアル〈書式集〉平成22年11月版
alo:book:manual:title_1118			京都地方裁判所第5民事部		破産マニュアル〈書式集〉平成255年1月版
alo:book:manual:title_784			京都税理士協同組合		税務官公署 便覧2022年
alo:book:manual:title_1594			京都税理士協同組合		税務官公署便覧2025年
alo:book:manual:title_1162			学研		税理士のひみつ
alo:book:manual:title_1230			司法研修所		第3版民事訴訟第一審手続の解説 別冊記録
alo:book:manual:title_1207			司法研修所		第3版民事訴訟第一審手続の解説 別冊記録に基づいて
alo:book:manual:title_1595			京都税理士協同組合・厚生会		組合員名簿
alo:book:manual:title_1166	000001511707		金融財政事情研究会		臨床倒産法
alo:book:manual:title_1090			熊本県弁護士会		自然災害債務整理ガイドラインの実務
alo:book:manual:title_1087			日本弁護士連合会		自由と正義
alo:book:manual:title_1584			日本弁護士連合会		自由と正義 2025年6月号 vol. 76 No. 6
alo:book:manual:title_2341			法曹会		最高裁判所判例解説民事篇昭和63年
alo:book:manual:title_1088			日本弁護士連合会弁護士倫理委員会		解説弁護士職務基本規定第3版
alo:book:manual:title_933			法曹会		財産管理事件における書記官事務の研究
alo:book:manual:title_671			日弁連交通事故相談センター東京支部		赤い本 民事交通事故訴訟 損が賠償算定基準 上巻(基準編)
alo:book:manual:title_672			日弁連交通事故相談センター東京支部		赤い本 民事交通事故訴訟 損が賠償算定基準 下巻(講演録編)
alo:book:manual:title_737			公益財団法人 日弁連交通事故相談センター東京支部		赤い本 民事交通事故訴訟 損害賠償額算定基準 上巻
alo:book:manual:title_864			公益財団法人 日弁連交通事故相談センター東京支部		赤い本 民事交通事故訴訟 損害賠償額算定基準 上巻(基準編) 2023(令和5年)
alo:book:manual:title_738			公益財団法人 日弁連交通事故相談センター東京支部		赤い本 民事交通事故訴訟 損害賠償額算定基準 下巻
alo:book:manual:title_865			公益財団法人 日弁連交通事故相談センター東京支部		赤い本 民事交通事故訴訟 損害賠償額算定基準 下巻(基準編) 2023(令和5年)
alo:book:manual:title_994	027656403		新日本法規出版		遺言書 遺産分割協議書等条項例集
alo:book:manual:title_1377			経済法令研究会		銀行法務21No.886
alo:book:manual:title_1378			経済法令研究会		銀行法務21No.887
alo:book:manual:title_1375			経済法令研究会		銀行法務21No.895
alo:book:manual:title_1316			経済法令研究会		銀行法務21第903号ゼロゼロ融資の出口対応と事業者支援の実践 脱コロナからの展望
alo:book:manual:title_2456			山梨県弁護士会		ケーススタディ弁護加護
alo:book:manual:title_2286			第一勧銀総合研究所		共同抵当の代価の配当についての研究
alo:book:manual:title_2402			有斐閣		別冊ジュリスト会社法判例百選
alo:book:manual:title_2395			有斐閣		別冊ジュリスト刑事訴訟法判例百選
alo:book:manual:title_2403			有斐閣		別冊ジュリスト刑法判例百選I
alo:book:manual:title_2454			司法協会		寄与分事例集
alo:book:manual:title_2387			三省堂		新・判例コンメンタール刑事訴訟法4
alo:book:manual:title_2389			三省堂		新・判例コンメンタール刑法・刑事訴訟法別巻 刑事法判例データ索引辞典
alo:book:manual:title_2391			三省堂		新・判例コンメンタール日本国憲法2
alo:book:manual:title_2311			司法協会		新民事訴訟法における書記官事務の研究(I)
alo:book:manual:title_2312			司法協会		新民事訴訟法における書記官事務の研究(II)
alo:book:manual:title_2361			有斐閣		新版注釈会社法(11)
alo:book:manual:title_2352			有斐閣		新版注釈会社法(2)
alo:book:manual:title_2353			有斐閣		新版注釈会社法(3)
alo:book:manual:title_2355			有斐閣		新版注釈会社法(5)
alo:book:manual:title_2356			有斐閣		新版注釈会社法(6)
alo:book:manual:title_2357			有斐閣		新版注釈会社法(7)
alo:book:manual:title_2358			有斐閣		新版注釈会社法(8)
alo:book:manual:title_2359			有斐閣		新版注釈会社法(9)
alo:book:manual:title_2363			有斐閣		新版注釈民法(17)
alo:book:manual:title_2336			法曹会		最高裁判所判例解説民事篇昭和46年
alo:book:manual:title_2371			法曹会		最高裁判所判例解説刑事篇昭和29年
alo:book:manual:title_2316			法曹会		最高裁判所判例解説刑事篇昭和29年-昭和55年
alo:book:manual:title_2317			法曹会		最高裁判所判例解説刑事篇昭和30年
alo:book:manual:title_2318			法曹会		最高裁判所判例解説刑事篇昭和31年
alo:book:manual:title_2369			法曹会		最高裁判所判例解説刑事篇昭和32年
alo:book:manual:title_2370			法曹会		最高裁判所判例解説刑事篇昭和34年
alo:book:manual:title_2368			法曹会		最高裁判所判例解説刑事篇昭和35年
alo:book:manual:title_2319			法曹会		最高裁判所判例解説刑事篇昭和36年
alo:book:manual:title_2320			法曹会		最高裁判所判例解説刑事篇昭和37年
alo:book:manual:title_2377			法曹会		最高裁判所判例解説刑事篇昭和38年
alo:book:manual:title_2376			法曹会		最高裁判所判例解説刑事篇昭和39年
alo:book:manual:title_2375			法曹会		最高裁判所判例解説刑事篇昭和40年
alo:book:manual:title_2374			法曹会		最高裁判所判例解説刑事篇昭和41年
alo:book:manual:title_2373			法曹会		最高裁判所判例解説刑事篇昭和42年
alo:book:manual:title_2372			法曹会		最高裁判所判例解説刑事篇昭和43年
alo:book:manual:title_2380			法曹会		最高裁判所判例解説刑事篇昭和44年
alo:book:manual:title_2379			法曹会		最高裁判所判例解説刑事篇昭和45年
alo:book:manual:title_2378			法曹会		最高裁判所判例解説刑事篇昭和46年
alo:book:manual:title_2321			法曹会		最高裁判所判例解説刑事篇昭和49年
alo:book:manual:title_2322			法曹会		最高裁判所判例解説刑事篇昭和50年
alo:book:manual:title_2323			法曹会		最高裁判所判例解説刑事篇昭和51年
alo:book:manual:title_2315			法曹会		最高裁判所判例解説刑事篇昭和52年
alo:book:manual:title_2367			法曹会		最高裁判所判例解説刑事篇昭和53年
alo:book:manual:title_2366	000001751833		法曹会		最高裁判所判例解説刑事篇昭和55年
alo:book:manual:title_2365	000001784312		法曹会		最高裁判所判例解説刑事篇昭和56年
alo:book:manual:title_2364			法曹会		最高裁判所判例解説刑事篇昭和57年
alo:book:manual:title_2342			法曹会		最高裁判所判例解説民事篇平成3年
alo:book:manual:title_2324			法曹会		最高裁判所判例解説民事篇昭和29年
alo:book:manual:title_2325			法曹会		最高裁判所判例解説民事篇昭和30年
alo:book:manual:title_2326			法曹会		最高裁判所判例解説民事篇昭和31年
alo:book:manual:title_2327			法曹会		最高裁判所判例解説民事篇昭和32年
alo:book:manual:title_2328			法曹会		最高裁判所判例解説民事篇昭和34年
alo:book:manual:title_2329			法曹会		最高裁判所判例解説民事篇昭和35年
alo:book:manual:title_2330			法曹会		最高裁判所判例解説民事篇昭和43年(上)
alo:book:manual:title_2332			法曹会		最高裁判所判例解説民事篇昭和44年(上)
alo:book:manual:title_2411			法曹会		条解会社更生規則
alo:book:manual:title_2309			法曹会		民事判決起案の手引
alo:book:manual:title_2599			第一法規		注解民事執行法(6)
alo:book:manual:title_2600			第一法規		注解民事執行法(7)
alo:book:manual:title_2344			有斐閣		注釈会社法(1)
alo:book:manual:title_2346			有斐閣		注釈会社法(3)
alo:book:manual:title_2348			有斐閣		注釈会社法(8)のI
alo:book:manual:title_2349			有斐閣		注釈会社法(8)のII
alo:book:manual:title_2351			有斐閣		注釈会社法補巻
alo:book:manual:title_2314			青林書院		現代企業法講義2商行為法
alo:book:manual:title_2455	026998448		一橋パートナーズ法律事務所		船舶建造取引の実務
alo:book:manual:title_2310			法曹会		訴額算定に関する書記官事務の研究
alo:book:manual:title_2306			勁草書房		重点解説不正競争防止法の実務
alo:book:manual:title_2278			経済法令研究会		金融法務事情DVD3~12合併版追補版DVD
alo:book:manual:title_2279			金融財政事情研究会		金融法務事情DVD4~14合併版追補版DVD
alo:book:manual:title_2277			金融財政事情研究会		金融法務事情DVD創刊号~1600号
alo:book:manual:title_2276			経済法令研究会		銀行法務21DVD2~7合併版追補版DVD
alo:book:manual:title_2275			経済法令研究会		銀行法務21DVD創刊号~668号
alo:book:manual:title_6052		2026	BUSINESS LAWYERS	中崎尚	GLOBAL LAW UPDATE EUの最新法制度動向(AI・データ保護・プライバシー関連)
alo:book:manual:title_6057		2026	BUSINESS LAWYERS	琴浦諒、大河内亮	GLOBAL LAW UPDATE インドの最新法制度動向ーデジタル個人データ保護法
alo:book:manual:title_6048		2026	BUSINESS LAWYERS	池田孝宏	GLOBAL LAW UPDATE インドネシアの最新法制度動向ーインドネシアにおける投資関連・会社運用規制の改正について
alo:book:manual:title_6097		2025	BUSINESS LAWYERS	髙橋 玄、鈴木 洋介	GLOBAL LAW UPDATE シンガポールの最新法制度動向ーシンガポール重要投資審査法(Significant Invest-ments Review Act)の概要と実施状況
alo:book:manual:title_6069		2025	BUSINESS LAWYERS	山口健次郎	GLOBAL LAW UPDATE タイの最新法制度動向ータイにおける事業譲渡の留意点について
alo:book:manual:title_6038		2026	BUSINESS LAWYERS	中川裕茂、横井傑、唐沢晃平	GLOBAL LAW UPDATE 中国の最新法制度動向ー中国による軍民両用品の対日輸出規制の概要と日本企業への影響、今後のさらなる展開に関する一考察
alo:book:manual:title_6076		2025	BUSINESS LAWYERS	森脇 章、繆 媛媛	GLOBAL LAW UPDATE 中国の最新法制度動向ー中国市場からの撤退戦略の再考—最高人民法院の「労働紛争案件の審理における法律適用の問題に関する解釈(二)」に基づく労働実務対応策
alo:book:manual:title_6053		2026	BUSINESS LAWYERS	中崎尚	GLOBAL LAW UPDATE 米国の最新法制度動向(AI・データ保護・プライバシー関連)
alo:book:manual:title_6099		2025	BUSINESS LAWYERS	龍野 滋幹、曺 貴鎬、南 秀燕、河 卿琇	GLOBAL LAW UPDATE 韓国の最新法制度動向ー韓国の労働組合及び労働関係調整法改正について
alo:book:manual:title_6096		2025	BUSINESS LAWYERS	龍野 滋幹、曺 貴鎬、林 載允	GLOBAL LAW UPDATE 韓国の最新法制度動向ー韓国の少数株主の利益保護に向けた商法改正について(2)
alo:book:manual:title_6079		2025	日本商事仲裁協会		JCAAビジネスジャーナル No.1
alo:book:manual:title_6098		2025	日本商事仲裁協会		JCAジャーナル 2025年11月号
alo:book:manual:title_6078		2025	日本商事仲裁協会		JCAジャーナル 2025年12月号
alo:book:manual:title_6058		2026	日本商事仲裁協会		JCAジャーナル 2026年1月号
alo:book:manual:title_6049		2026	日本商事仲裁協会		JCAジャーナル 2026年2月号
alo:book:manual:title_6082		2025	BUSINESS LAWYERS	世古修平	SaaS、生成AIサービス利用時の法務チェックポイント
alo:book:manual:title_6153		2025	日本評論社		「世論」と法
alo:book:manual:title_6303		2021	日本法令	大内伸哉	キーワードからみた労働法 第162回〜第173回
alo:book:manual:title_6287		2022	日本法令	大内伸哉	キーワードからみた労働法 第174回〜第185回
alo:book:manual:title_6261		2023	日本法令	大内伸哉	キーワードからみた労働法 第186回〜第197回
alo:book:manual:title_6228		2024	日本法令	大内伸哉	キーワードからみた労働法 第198回〜第209回
alo:book:manual:title_6106		2025	有斐閣	有斐閣	ジュリスト2025年11月号 No.1616
alo:book:manual:title_6087		2025	有斐閣	有斐閣	ジュリスト2025年12月号 No.1617
alo:book:manual:title_6062		2026	有斐閣	有斐閣	ジュリスト2026年1月号 No.1618
alo:book:manual:title_6132		2025	日本法令		ビジネスガイド2025年10月号
alo:book:manual:title_6114		2025	日本法令		ビジネスガイド2025年11月号
alo:book:manual:title_6102		2025	日本法令		ビジネスガイド2025年12月号
alo:book:manual:title_6085		2025	日本法令		ビジネスガイド2026年1月号
alo:book:manual:title_6061		2026	日本法令		ビジネスガイド2026年2月号
alo:book:manual:title_6148		2025	中央経済社		ビジネス法務2025年10月号
alo:book:manual:title_6126		2025	中央経済社		ビジネス法務2025年11月号
alo:book:manual:title_6111		2025	中央経済社		ビジネス法務2025年12月号
alo:book:manual:title_6091		2025	中央経済社		ビジネス法務2026年1月号
alo:book:manual:title_6036		2026	BUSINESS LAWYERS	牧恵美子	ライセンス契約の実務と書式
alo:book:manual:title_6332		2017	民事法研究会	大澤美穂子	事例に学ぶ 成年後見入門〔第2版〕
alo:book:manual:title_6232		2024	法令出版	内川毅彦	二訂版 フローチャート印紙税
alo:book:manual:title_6171		2025	ぎょうせい	不法行為法研究会	交通事故民事裁判例集 第57巻 第2号
alo:book:manual:title_6169		2025	日本評論社		人口減少社会にどう向きあうか
alo:book:manual:title_6186		2025	中央経済社	幅野直人	企業法務1年目の教科書 法律相談・ジェネコ対応の手引
alo:book:manual:title_6084		2025	BUSINESS LAWYERS	清野訟一	会社法実務の基礎 企業再編・M&A
alo:book:manual:title_6074		2025	BUSINESS LAWYERS	西岡祐介	会社法実務の基礎 会社法
alo:book:manual:title_6083		2025	BUSINESS LAWYERS	江口真理恵	会社法実務の基礎 株主総会事務局の心得
alo:book:manual:title_6080		2025	BUSINESS LAWYERS	菅原滉平	会社法実務の基礎 株式の基礎
alo:book:manual:title_6071		2025	BUSINESS LAWYERS	中井 杏	個人情報保護法実務の基礎
alo:book:manual:title_6349		2015	法令出版	前田繼男	個人投資家の証券税務読本 四訂版(平成26~27年版)
alo:book:manual:title_6118		2025	日本評論社	松原芳博	刑法総論[第4版] 松原芳博著
alo:book:manual:title_6187		2025	青林書院	瀬戸賀司、井山貴裕、梅本茉里子、中村景子、本田泰平	労働事件《実例》トレーニングI 未払い残業代請求
alo:book:manual:title_6253		2023	日本法令	光前幸一	労働判例の読み方 第41回〜第50回
alo:book:manual:title_6222		2024	日本法令	光前幸一	労働判例の読み方 第51回〜第60回
alo:book:manual:title_6323		2018	青林書院	山川隆一、渡辺弘	労働関係訴訟III
alo:book:manual:title_6047		2026	BUSINESS LAWYERS	山田重則	印紙税の基本と実務
alo:book:manual:title_6081		2025	BUSINESS LAWYERS	長瀨佑志	取引基本契約の基礎と実務ポイント
alo:book:manual:title_6166		2025	民事法研究会	升田純	名誉毀損判例・実務全書〔第2版〕
alo:book:manual:title_6138		2025	日本評論社	木下智史、伊藤建	基本憲法II
alo:book:manual:title_6343		2015	青林書院	大塚仁、河上和雄、中山善房、古田佑紀	大コンメンタール刑法 第3版 第6巻
alo:book:manual:title_6039		2026	BUSINESS LAWYERS	佐藤俊、辻田俊幸	契約実務の基礎 譲渡担保・所有権留保契約
alo:book:manual:title_6329	028640483	2017	ぎょうせい	松本 常広	実践! 法律事務所経営マニュアル
alo:book:manual:title_6248		2023	日本法令	岸田鑑彦	従業員と揉めないための労務トラブル想定問答 〜出社命令を拒否する従業員への対応〜
alo:book:manual:title_6194		2025	日本法令	岸田鑑彦	従業員と揉めないための労務トラブル想定問答 〜副業・兼業をめぐる従業員とのやり取り〜
alo:book:manual:title_6243		2023	日本法令	岸田鑑彦	従業員と揉めないための労務トラブル想定問答 〜定年後再雇用をめぐる従業員とのやり取り〜
alo:book:manual:title_6300		2021	青林書院	小谷悦司、小松陽一郎、伊原友己	意匠・デザインの法律相談II
alo:book:manual:title_6088		2025	日本評論社	辻村みよ子	憲法[第8版]
alo:book:manual:title_6125		2025	立花書房	河原俊也	捜査書類作成上の留意点─裁判官の視点から─
alo:book:manual:title_6042		2026	BUSINESS LAWYERS	窪田三四郎	損害賠償・免責条項 基礎的事項と契約書レビューのポイント
alo:book:manual:title_6044		2026	BUSINESS LAWYERS	窪田三四郎	損害賠償・免責条項 損害賠償・免責条項の実践的アプローチと交渉スキル
alo:book:manual:title_6066		2025	BUSINESS LAWYERS	BUSINESS LAWYERS編集部	改正下請法・取引適正化法の理論と実務
alo:book:manual:title_6281		2022	ぎょうせい	ぎょうせい	法律のひろば 2022年6月号
alo:book:manual:title_6362		2009	民事法研究会	加藤俊明	書式 少額訴訟の実務〔全訂4版〕
alo:book:manual:title_6185		2025	青林書院	小野昌延、松村信夫	最新 不正競争防止法概説 上巻
alo:book:manual:title_6184		2025	青林書院	小野昌延、松村信夫	最新 不正競争防止法概説 下巻
alo:book:manual:title_6288		2021	法令出版	朝長英樹、竹内陽一、長谷川敏也、有田賢臣、妹尾明宏、樋口恒太、新沼潮、内藤卓、北詰健太郎、本橋寛樹	株式交換・株式移転実務必携 第2版
alo:book:manual:title_6046		2026	BUSINESS LAWYERS	長瀨佑志	業務委託契約の基礎と実務
alo:book:manual:title_6117		2025	日本評論社	瀬木比呂志	民事訴訟法[第3版]瀬木比呂志
alo:book:manual:title_6075		2025	BUSINESS LAWYERS	伊藤 昌夫	法務担当者がおさえておきたい財務諸表の基礎
alo:book:manual:title_6107		2025	有斐閣	有斐閣	法学教室2025年11月号 No.542
alo:book:manual:title_6086		2025	有斐閣	有斐閣	法学教室2025年12月号 No.543
alo:book:manual:title_6063		2026	有斐閣	有斐閣	法学教室2026年1月号 No.544
alo:book:manual:title_6272		2022	ぎょうせい	ぎょうせい	法律のひろば 2022年10月号
alo:book:manual:title_6271		2022	ぎょうせい	ぎょうせい	法律のひろば 2022年11月号
alo:book:manual:title_6267		2022	ぎょうせい	ぎょうせい	法律のひろば 2022年12月号
alo:book:manual:title_6284		2022	ぎょうせい	ぎょうせい	法律のひろば 2022年4月号
alo:book:manual:title_6282		2022	ぎょうせい	ぎょうせい	法律のひろば 2022年5月号
alo:book:manual:title_6278		2022	ぎょうせい	ぎょうせい	法律のひろば 2022年7月号
alo:book:manual:title_6275		2022	ぎょうせい	ぎょうせい	法律のひろば 2022年8月号
alo:book:manual:title_6274		2022	ぎょうせい	ぎょうせい	法律のひろば 2022年9月号
alo:book:manual:title_6241		2023	ぎょうせい	ぎょうせい	法律のひろば 2023年10月号
alo:book:manual:title_6237		2023	ぎょうせい	ぎょうせい	法律のひろば 2023年12月号
alo:book:manual:title_6262		2023	ぎょうせい	ぎょうせい	法律のひろば 2023年1月号
alo:book:manual:title_6258		2023	ぎょうせい	ぎょうせい	法律のひろば 2023年2月号
alo:book:manual:title_6256		2023	ぎょうせい	ぎょうせい	法律のひろば 2023年3月号
alo:book:manual:title_6254		2023	ぎょうせい	ぎょうせい	法律のひろば 2023年4月号
alo:book:manual:title_6250		2023	ぎょうせい	ぎょうせい	法律のひろば 2023年6月号
alo:book:manual:title_6245		2023	ぎょうせい	ぎょうせい	法律のひろば 2023年8月号
alo:book:manual:title_6205		2024	ぎょうせい	ぎょうせい	法律のひろば 2024年10月号
alo:book:manual:title_6197		2024	ぎょうせい	ぎょうせい	法律のひろば 2024年12月号
alo:book:manual:title_6227		2024	ぎょうせい	ぎょうせい	法律のひろば 2024年2月号
alo:book:manual:title_6219		2024	ぎょうせい	ぎょうせい	法律のひろば 2024年4月号
alo:book:manual:title_6214		2024	ぎょうせい	ぎょうせい	法律のひろば 2024年6月号
alo:book:manual:title_6211		2024	ぎょうせい	ぎょうせい	法律のひろば 2024年8月号
alo:book:manual:title_6115		2025	ぎょうせい	ぎょうせい	法律のひろば 2025年10月号
alo:book:manual:title_6192		2025	ぎょうせい	ぎょうせい	法律のひろば 2025年2月号
alo:book:manual:title_6182		2025	ぎょうせい	ぎょうせい	法律のひろば 2025年4月号
alo:book:manual:title_6165		2025	ぎょうせい	ぎょうせい	法律のひろば 2025年6月号
alo:book:manual:title_6149		2025	ぎょうせい	ぎょうせい	法律のひろば 2025年8月号
alo:book:manual:title_6037		2026	BUSINESS LAWYERS	BUSINESS LAWYERS編集部	激変する国際情勢とアジアにおけるコンプライアンスの未来~IBA汚職・腐敗防止委員会アジア会議
alo:book:manual:title_6043		2026	BUSINESS LAWYERS	松永博彬	物流関連法改正と実務対応
alo:book:manual:title_6055		2026	BUSINESS LAWYERS	辛川力太	生成AIの利活用と契約
alo:book:manual:title_6040		2026	BUSINESS LAWYERS	寺門峻佑	生成AI・外部サービス利用における個人情報保護の実務
alo:book:manual:title_6101		2025	税務経理協会		税経通信 2025年12月号
alo:book:manual:title_6073		2025	税務経理協会		税経通信 2026年1月号
alo:book:manual:title_6059		2026	税務経理協会		税経通信 2026年2月号
alo:book:manual:title_6051		2026	税務経理協会		税経通信 2026年3月号
alo:book:manual:title_6351		2014	法令出版	塩野入文雄	第3版 要点・譲渡所得[第一編 総説・不動産譲渡の特例等関係]
alo:book:manual:title_6339		2016	法令出版	塩野入文雄、萩原睦美	第3版 要点・譲渡所得[第二編 株式等の譲渡所得・信託と譲渡所得関係]
alo:book:manual:title_6273		2022	日本法令	八代尚宏	経済学で考える 人事労務・社会保険 第31回〜第40回
alo:book:manual:title_6246		2023	日本法令	八代尚宏	経済学で考える 人事労務・社会保険 第41回〜第50回
alo:book:manual:title_6216		2024	日本法令	八代尚宏	経済学で考える 人事労務・社会保険 第51回〜第60回
alo:book:manual:title_6068		2025	三修社	近藤美穂	聴ける!実用法律書 改訂新版 図解で早わかり 最新 労働安全衛生法の基本と実務がわかる事典
alo:book:manual:title_6239		2023	青林書院	藤村和夫、山口斉昭、松島隆弘、大久保拓也	複雑困難事件と損害賠償I
alo:book:manual:title_6100		2025	立花書房	警察大学校	警察学論集2025年11月号
alo:book:manual:title_6077		2025	立花書房	警察大学校	警察学論集2025年12月号
alo:book:manual:title_6060		2026	立花書房	警察大学校	警察学論集2026年1月号
alo:book:manual:title_6050		2026	立花書房	警察大学校	警察学論集2026年2月号
alo:book:manual:title_6260		2023	法令出版	吉川保弘、永田金司	非居住者税制と源泉徴収質疑応答集 第4版
